"Futbolista_ID";"Reputación actual(9999)";"Reputación nacional (9999)";"Reputación mundial(9999)"
"6389";"5650";"5650";"3500"
"6390";"5500";"5500";"3250"
"6391";"5650";"6237";"4246"
"6392";"5547";"5547";"2436"
"6393";"5750";"5750";"1950"
"6394";"5650";"5650";"2018"
"6395";"5650";"5700";"3253"
"6396";"5645";"5645";"3009"
"6397";"5650";"5650";"1000"
"6398";"5700";"5950";"3050"
"6399";"5598";"5598";"3598"
"6400";"5477";"5477";"2516"
"6401";"5600";"5600";"3000"
"6402";"5597";"5497";"4497"
"6403";"5599";"4282";"211"
"6404";"5600";"5600";"3750"
"6405";"4735";"4971";"1679"
"6406";"5250";"5250";"5250"
"6407";"5588";"5588";"2738"
"6408";"5596";"5596";"2506"
"6409";"5441";"5441";"1991"
"6410";"5600";"5600";"3600"
"6411";"5489";"5489";"3491"
"6412";"5652";"5777";"3782"
"6413";"5747";"5747";"4003"
"6414";"5600";"5600";"2950"
"6415";"5378";"5378";"2736"
"6416";"5606";"5602";"3902"
"6417";"5599";"5599";"3107"
"6418";"5350";"5350";"3551"
"6419";"5600";"5600";"3400"
"6420";"5400";"5400";"3500"
"6421";"5595";"5545";"3065"
"6422";"5600";"5600";"4850"
"6423";"5499";"5499";"3749"
"6424";"4990";"5240";"3990"
"6425";"5600";"5003";"4001"
"6426";"5600";"5600";"2000"
"6427";"5590";"5590";"2560"
"6428";"5900";"6050";"4750"
"6429";"5574";"5574";"2855"
"6430";"5600";"5626";"3780"
"6431";"5650";"5650";"3952"
"6432";"5600";"5600";"3250"
"6433";"5600";"5600";"4102"
"6434";"5595";"5445";"3501"
"6435";"5700";"5600";"2282"
"6436";"5595";"5595";"2240"
"6437";"5600";"5600";"3000"
"6438";"5600";"5600";"2500"
"6439";"5598";"5598";"2498"
"6440";"5600";"5600";"2502"
"6441";"5629";"5629";"3770"
"6442";"5013";"5513";"2207"
"6443";"5593";"5593";"2178"
"6444";"5550";"5550";"4036"
"6445";"6250";"5800";"2500"
"6446";"5500";"5500";"2750"
"6447";"5995";"6207";"4374"
"6448";"5595";"5595";"3745"
"6449";"5577";"5577";"1572"
"6450";"5599";"5599";"3001"
"6451";"4500";"4608";"2560"
"6452";"5600";"5600";"3750"
"6453";"5590";"5290";"3002"
"6454";"5600";"5600";"2250"
"6455";"5596";"5596";"2996"
"6456";"5600";"5600";"3002"
"6457";"5105";"5205";"3020"
"6458";"5650";"5550";"4750"
"6459";"5600";"5800";"4500"
"6460";"5554";"5554";"3354"
"6461";"5600";"5600";"3002"
"6462";"5850";"6211";"3733"
"6463";"5250";"5250";"2500"
"6464";"5600";"5600";"2256"
"6465";"5350";"5350";"3200"
"6466";"5600";"5600";"3600"
"6467";"5600";"5600";"4255"
"6468";"5627";"5627";"3488"
"6469";"5256";"5256";"2830"
"6470";"5600";"5600";"2506"
"6471";"5700";"5700";"3000"
"6472";"5494";"5494";"3344"
"6473";"5600";"5600";"3000"
"6474";"5338";"5338";"3491"
"6475";"5590";"5590";"4090"
"6476";"5636";"5636";"1878"
"6477";"5500";"5500";"3500"
"6478";"5400";"5750";"3154"
"6479";"5595";"5595";"2255"
"6480";"5587";"5987";"3737"
"6481";"5600";"5750";"3500"
"6482";"5600";"5600";"2250"
"6483";"5377";"5377";"2834"
"6484";"5600";"5600";"3510"
"6485";"5900";"5500";"3250"
"6486";"5250";"5250";"3256"
"6487";"5588";"5588";"3489"
"6488";"5195";"5195";"2495"
"6489";"5550";"5550";"2776"
"6490";"5346";"5346";"3088"
"6491";"5498";"5498";"2234"
"6492";"5600";"5600";"1750"
"6493";"5552";"5552";"2987"
"6494";"5249";"5249";"3249"
"6495";"5597";"6198";"3274"
"6496";"5546";"5696";"1496"
"6497";"5550";"5750";"4000"
"6498";"5900";"5700";"3000"
"6499";"5550";"5550";"3010"
"6500";"5587";"5587";"3071"
"6501";"5550";"4869";"3301"
"6502";"5500";"5500";"4000"
"6503";"5550";"5550";"3700"
"6504";"5550";"5550";"1250"
"6505";"5518";"5518";"3119"
"6506";"5544";"5544";"3744"
"6507";"5795";"5795";"4995"
"6508";"5547";"5847";"3247"
"6509";"5750";"5750";"4250"
"6510";"5550";"5550";"3550"
"6511";"5550";"5550";"750"
"6512";"5724";"5800";"2370"
"6513";"4920";"5255";"2466"
"6514";"5240";"5240";"2465"
"6515";"5750";"5750";"4200"
"6516";"5550";"5550";"2756"
"6517";"5550";"5550";"3400"
"6518";"5539";"5539";"2739"
"6519";"5600";"5400";"3266"
"6520";"4500";"4549";"1010"
"6521";"5545";"5745";"3345"
"6522";"5550";"5300";"4300"
"6523";"5550";"5550";"3000"
"6524";"4350";"3999";"2132"
"6525";"5550";"5550";"3500"
"6526";"5381";"5381";"2387"
"6527";"5600";"5750";"2500"
"6528";"5400";"5400";"2766"
"6529";"5525";"5525";"3485"
"6530";"5550";"5550";"3000"
"6531";"5550";"5550";"2750"
"6532";"5550";"5550";"2770"
"6533";"5400";"5400";"1750"
"6534";"6000";"6421";"3704"
"6535";"5724";"6104";"3568"
"6536";"5500";"5500";"2310"
"6537";"5550";"5550";"2550"
"6538";"5548";"5548";"3248"
"6539";"5498";"5330";"3235"
"6540";"5550";"5550";"3550"
"6541";"5550";"5550";"2260"
"6542";"5450";"5450";"2250"
"6543";"5540";"5540";"3490"
"6544";"5548";"4892";"2048"
"6545";"5550";"5150";"3500"
"6546";"5550";"5550";"2500"
"6547";"5500";"5500";"2750"
"6548";"5550";"5550";"3552"
"6549";"5517";"5680";"2391"
"6550";"5397";"5397";"2999"
"6551";"5594";"5594";"3506"
"6552";"5598";"5598";"4296"
"6553";"5550";"5550";"3600"
"6554";"5550";"5400";"3550"
"6555";"5494";"5494";"1744"
"6556";"4950";"4950";"1440"
"6557";"5500";"5400";"3252"
"6558";"6125";"5775";"3265"
"6559";"5495";"5495";"3245"
"6560";"5495";"5495";"2497"
"6561";"5750";"5750";"3700"
"6562";"5650";"4867";"2282"
"6563";"5396";"4210";"3674"
"6564";"5500";"5500";"2000"
"6565";"5300";"5300";"2100"
"6566";"5493";"5493";"2993"
"6567";"5200";"5200";"3250"
"6568";"6248";"5748";"2540"
"6569";"5499";"5499";"2999"
"6570";"5350";"5600";"3700"
"6571";"5500";"5500";"3262"
"6572";"5489";"5489";"2991"
"6573";"4988";"4988";"2488"
"6574";"5500";"5500";"3550"
"6575";"5500";"4909";"2902"
"6576";"5450";"5450";"2250"
"6577";"6000";"5600";"4200"
"6578";"5387";"5387";"2490"
"6579";"4250";"4320";"1524"
"6580";"5500";"5500";"3501"
"6581";"5500";"5500";"2210"
"6582";"4850";"4870";"1004"
"6583";"5083";"4854";"2766"
"6584";"5500";"5500";"2250"
"6585";"5496";"5496";"2496"
"6586";"5494";"5494";"3497"
"6587";"5490";"5490";"2740"
"6588";"5250";"5550";"2500"
"6589";"5500";"5500";"3000"
"6590";"5497";"5497";"998"
"6591";"5250";"4410";"2382"
"6592";"5493";"5493";"3243"
"6593";"5495";"5495";"3495"
"6594";"5500";"5500";"3500"
"6595";"5000";"5000";"2500"
"6596";"5500";"5000";"3507"
"6597";"5750";"5750";"3360"
"6598";"5500";"5500";"2250"
"6599";"5500";"5500";"3000"
"6600";"3990";"4381";"2218"
"6601";"5400";"5400";"3400"
"6602";"4990";"5490";"2590"
"6603";"5500";"5500";"3500"
"6604";"5000";"5000";"2512"
"6605";"5650";"5650";"3650"
"6606";"5500";"5500";"2500"
"6607";"5500";"5500";"2250"
"6608";"5417";"5417";"2096"
"6609";"5498";"5498";"2752"
"6610";"4996";"4996";"2134"
"6611";"5499";"5749";"4999"
"6612";"5498";"5498";"3998"
"6613";"4989";"4989";"2057"
"6614";"5500";"5600";"2000"
"6615";"5234";"5234";"2734"
"6616";"5500";"5500";"2750"
"6617";"5500";"5500";"2050"
"6618";"5500";"5500";"1400"
"6619";"5746";"4567";"3299"
"6620";"5449";"5899";"3449"
"6621";"5490";"5490";"1740"
"6622";"5342";"5342";"2661"
"6623";"5500";"5500";"3510"
"6624";"5500";"5500";"3250"
"6625";"5217";"5217";"1832"
"6626";"5150";"5150";"2650"
"6627";"5205";"5205";"2115"
"6628";"5498";"5498";"2498"
"6629";"5500";"5000";"2750"
"6630";"5496";"5496";"2746"
"6631";"5500";"5500";"1000"
"6632";"5500";"5500";"500"
"6633";"5398";"5398";"4256"
"6634";"5497";"5197";"2751"
"6635";"4995";"4995";"3595"
"6636";"5896";"5496";"1700"
"6637";"5500";"5500";"2758"
"6638";"5650";"5650";"2750"
"6639";"5500";"5500";"3000"
"6640";"5496";"5496";"2246"
"6641";"5497";"5497";"3547"
"6642";"5498";"5498";"2498"
"6643";"5500";"5500";"2600"
"6644";"5500";"5500";"3500"
"6645";"5500";"5500";"3255"
"6646";"5000";"4905";"3703"
"6647";"5700";"5700";"3700"
"6648";"5599";"5499";"2249"
"6649";"5494";"5494";"4007"
"6650";"5489";"3954";"5243"
"6651";"5250";"5250";"2864"
"6652";"5500";"5500";"2750"
"6653";"5500";"5750";"4250"
"6654";"5500";"5450";"2258"
"6655";"5500";"5500";"3351"
"6656";"5500";"5500";"2750"
"6657";"5499";"5749";"3019"
"6658";"5650";"5500";"2264"
"6659";"4978";"4978";"2116"
"6660";"5497";"5497";"2497"
"6661";"5499";"5499";"2519"
"6662";"5482";"4618";"2322"
"6663";"5499";"4493";"4393"
"6664";"5500";"5500";"3000"
"6665";"5600";"5600";"3250"
"6666";"5450";"5450";"3250"
"6667";"5450";"5450";"3500"
"6668";"5434";"5437";"2749"
"6669";"5450";"5450";"2502"
"6670";"5713";"5713";"3148"
"6671";"5450";"5450";"3000"
"6672";"5450";"5450";"1250"
"6673";"5450";"5450";"2700"
"6674";"5100";"5100";"2100"
"6675";"5450";"5450";"3224"
"6676";"4500";"4608";"2027"
"6677";"5750";"5450";"3000"
"6678";"5450";"5450";"1250"
"6679";"5450";"5450";"3250"
"6680";"5249";"5249";"3253"
"6681";"5510";"5510";"2204"
"6682";"4946";"4946";"1246"
"6683";"5442";"5492";"2750"
"6684";"5400";"5100";"1100"
"6685";"5450";"5450";"3250"
"6686";"5450";"5450";"3360"
"6687";"5422";"5450";"2164"
"6688";"5450";"5450";"2000"
"6689";"5299";"5299";"3749"
"6690";"5437";"5437";"2741"
"6691";"5698";"5498";"2249"
"6692";"5450";"5300";"3500"
"6693";"5290";"5290";"3056"
"6694";"5450";"5450";"3950"
"6695";"5450";"5450";"2000"
"6696";"5450";"5750";"2450"
"6697";"5440";"5440";"2740"
"6698";"5000";"5000";"2250"
"6699";"5449";"5449";"3349"
"6700";"5450";"5450";"3300"
"6701";"5450";"5350";"3450"
"6702";"5450";"5450";"1912"
"6703";"5450";"4900";"4251"
"6704";"5494";"5144";"3010"
"6705";"5450";"5450";"2372"
"6706";"5500";"5500";"2138"
"6707";"4850";"4881";"2761"
"6708";"5350";"5350";"3667"
"6709";"5350";"5350";"1960"
"6710";"5500";"5500";"3250"
"6711";"5450";"5600";"1250"
"6712";"5603";"5603";"3262"
"6713";"5400";"5400";"2400"
"6714";"5450";"5450";"2000"
"6715";"5804";"5654";"3135"
"6716";"6401";"5402";"3034"
"6717";"5450";"5450";"3014"
"6718";"4750";"5500";"4500"
"6719";"5450";"5450";"2284"
"6720";"5442";"5442";"3242"
"6721";"5449";"5449";"2999"
"6722";"5452";"4500";"2887"
"6723";"5302";"5302";"2349"
"6724";"5450";"5450";"2750"
"6725";"5399";"5649";"3499"
"6726";"5450";"5450";"2750"
"6727";"5350";"5350";"1000"
"6728";"5500";"5500";"2750"
"6729";"5452";"5452";"3502"
"6730";"5448";"5498";"3398"
"6731";"5500";"5000";"1000"
"6732";"5750";"5750";"3250"
"6733";"5450";"5450";"2000"
"6734";"5286";"5286";"2327"
"6735";"5400";"5400";"2700"
"6736";"5394";"5394";"1658"
"6737";"4447";"4595";"1020"
"6738";"5400";"5400";"3900"
"6739";"5250";"5250";"3759"
"6740";"5387";"5387";"2239"
"6741";"5250";"5250";"2570"
"6742";"5067";"5067";"2144"
"6743";"5399";"5399";"3899"
"6744";"5350";"5500";"3758"
"6745";"5193";"5193";"2091"
"6746";"5000";"5000";"2252"
"6747";"5000";"5000";"2218"
"6748";"5500";"5500";"3506"
"6749";"5400";"5400";"3910"
"6750";"5393";"5393";"2243"
"6751";"5398";"5598";"2998"
"6752";"5400";"3876";"1825"
"6753";"5400";"5400";"2400"
"6754";"4950";"4950";"2464"
"6755";"4994";"4994";"1994"
"6756";"5464";"5040";"3290"
"6757";"5400";"5400";"3900"
"6758";"5400";"5400";"2900"
"6759";"5400";"5400";"2750"
"6760";"5098";"5098";"3504"
"6761";"5750";"4800";"3529"
"6762";"5050";"4950";"2650"
"6763";"5500";"5500";"2500"
"6764";"5246";"4347";"3443"
"6765";"4991";"4991";"1607"
"6766";"4489";"4615";"1591"
"6767";"5298";"5298";"2315"
"6768";"5500";"5400";"3250"
"6769";"5384";"5384";"3234"
"6770";"5628";"5861";"3331"
"6771";"5750";"5750";"3500"
"6772";"5481";"5452";"2995"
"6773";"5400";"5400";"3509"
"6774";"5428";"5428";"3923"
"6775";"5400";"4487";"2800"
"6776";"5397";"5397";"3001"
"6777";"5400";"5350";"4450"
"6778";"5900";"5500";"1500"
"6779";"5400";"5400";"2504"
"6780";"5487";"4214";"3618"
"6781";"5397";"5397";"3247"
"6782";"5439";"5439";"1876"
"6783";"5415";"4784";"2390"
"6784";"5400";"5250";"2750"
"6785";"5392";"5392";"2992"
"6786";"4500";"4536";"2016"
"6787";"5400";"5400";"2260"
"6788";"5300";"5300";"3250"
"6789";"5350";"5350";"3750"
"6790";"5375";"5390";"3740"
"6791";"4843";"4845";"2243"
"6792";"5500";"5500";"2750"
"6793";"5390";"5390";"2990"
"6794";"5747";"5897";"3252"
"6795";"5400";"5400";"2500"
"6796";"5728";"5728";"3203"
"6797";"5201";"5201";"2702"
"6798";"5384";"5384";"2692"
"6799";"5249";"5249";"2525"
"6800";"5250";"5250";"2050"
"6801";"5400";"5400";"3750"
"6802";"5250";"5300";"2800"
"6803";"5350";"5350";"3350"
"6804";"5250";"5250";"2854"
"6805";"5150";"4617";"1333"
"6806";"5400";"5400";"3900"
"6807";"5383";"5383";"1804"
"6808";"5150";"5150";"2100"
"6809";"5400";"5400";"3000"
"6810";"5400";"5400";"3008"
"6811";"5400";"5400";"3000"
"6812";"5068";"5068";"2090"
"6813";"5400";"4446";"1350"
"6814";"5242";"5242";"1470"
"6815";"5250";"5400";"3750"
"6816";"4500";"4572";"1625"
"6817";"5400";"5400";"1250"
"6818";"5400";"5000";"500"
"6819";"5200";"5200";"2500"
"6820";"5350";"5350";"2000"
"6821";"5350";"5350";"2700"
"6822";"5348";"5348";"2498"
"6823";"5250";"5250";"3302"
"6824";"5344";"5344";"1994"
"6825";"5250";"5250";"3004"
"6826";"5350";"5350";"750"
"6827";"5350";"5350";"2270"
"6828";"5350";"5350";"1724"
"6829";"5258";"5258";"2322"
"6830";"5150";"5400";"2660"
"6831";"6100";"6057";"2978"
"6832";"5300";"5300";"2850"
"6833";"5347";"5347";"3999"
"6834";"5704";"5454";"3217"
"6835";"5250";"5250";"2768"
"6836";"5339";"5339";"3839"
"6837";"5600";"5500";"3600"
"6838";"5300";"5300";"2226"
"6839";"5487";"5487";"2889"
"6840";"5334";"5334";"3541"
"6841";"5350";"5350";"3300"
"6842";"5000";"5000";"2500"
"6843";"5000";"5000";"2734"
"6844";"5494";"5344";"2994"
"6845";"5430";"5830";"2474"
"6846";"5314";"5314";"2728"
"6847";"5300";"5300";"2772"
"6848";"5300";"5000";"2000"
"6849";"4941";"4941";"1491"
"6850";"5345";"5345";"2747"
"6851";"5243";"4770";"2506"
"6852";"5350";"5750";"2750"
"6853";"5350";"5350";"1250"
"6854";"5600";"5600";"5250"
"6855";"5349";"5349";"3018"
"6856";"5347";"5347";"2498"
"6857";"5381";"5371";"3475"
"6858";"4350";"4373";"2261"
"6859";"5238";"4676";"1115"
"6860";"5287";"5287";"3066"
"6861";"5434";"5434";"3094"
"6862";"5342";"5342";"1696"
"6863";"5350";"5350";"3000"
"6864";"5350";"5350";"2850"
"6865";"5000";"5000";"2500"
"6866";"5250";"4279";"3914"
"6867";"5400";"5400";"2750"
"6868";"5344";"5344";"3994"
"6869";"5250";"5250";"2100"
"6870";"5350";"5350";"3500"
"6871";"5350";"5350";"2504"
"6872";"5250";"5450";"3000"
"6873";"5350";"5350";"3863"
"6874";"5250";"4482";"1323"
"6875";"5349";"5349";"3499"
"6876";"5350";"4766";"3005"
"6877";"5374";"5374";"2182"
"6878";"4993";"3946";"2088"
"6879";"5100";"5100";"3500"
"6880";"5600";"5450";"3206"
"6881";"5350";"5350";"2500"
"6882";"5100";"5100";"2500"
"6883";"5344";"5344";"2244"
"6884";"5350";"5350";"2504"
"6885";"5500";"5150";"1756"
"6886";"5286";"5286";"2600"
"6887";"5300";"5300";"3008"
"6888";"4300";"4347";"2830"
"6889";"5300";"5750";"3000"
"6890";"5243";"5243";"3254"
"6891";"5257";"5257";"3776"
"6892";"5297";"5297";"2767"
"6893";"5300";"5300";"3000"
"6894";"3650";"3762";"515"
"6895";"5300";"5300";"2550"
"6896";"5494";"4994";"744"
"6897";"5288";"5288";"3239"
"6898";"5748";"5748";"5248"
"6899";"5296";"5296";"3796"
"6900";"5600";"5400";"3850"
"6901";"5299";"4999";"2249"
"6902";"5344";"5094";"3038"
"6903";"5300";"5300";"4000"
"6904";"5300";"5300";"1000"
"6905";"5266";"4610";"3332"
"6906";"5488";"5488";"2291"
"6907";"5000";"5000";"2610"
"6908";"5300";"5300";"2274"
"6909";"5300";"5300";"2500"
"6910";"5300";"5300";"2850"
"6911";"5300";"5300";"2300"
"6912";"5250";"5250";"2778"
"6913";"5300";"5300";"2750"
"6914";"5296";"5296";"3000"
"6915";"5294";"5294";"2994"
"6916";"5300";"5300";"3550"
"6917";"5300";"5300";"3803"
"6918";"5234";"5234";"4972"
"6919";"5299";"5299";"2799"
"6920";"5300";"5300";"2070"
"6921";"5279";"5279";"2266"
"6922";"5310";"5810";"3463"
"6923";"5350";"5400";"3500"
"6924";"5300";"5300";"2520"
"6925";"5500";"5300";"2806"
"6926";"5300";"5300";"2250"
"6927";"5400";"5400";"2772"
"6928";"5286";"5286";"2249"
"6929";"4999";"4999";"2499"
"6930";"4191";"4633";"2064"
"6931";"5594";"5594";"2157"
"6932";"5300";"4752";"2501"
"6933";"5199";"5199";"3403"
"6934";"5300";"5500";"3250"
"6935";"5200";"5300";"2022"
"6936";"5050";"5050";"2000"
"6937";"5300";"5300";"3300"
"6938";"5345";"5245";"2995"
"6939";"5300";"5300";"2750"
"6940";"5294";"5294";"2748"
"6941";"5300";"5650";"3650"
"6942";"5300";"5300";"3300"
"6943";"5093";"5093";"3344"
"6944";"5367";"5367";"2478"
"6945";"3750";"3847";"1795"
"6946";"5000";"5000";"2000"
"6947";"5400";"4900";"3250"
"6948";"5145";"5145";"2845"
"6949";"5248";"5248";"3748"
"6950";"5250";"5260";"3257"
"6951";"5100";"5100";"4500"
"6952";"5250";"5100";"3753"
"6953";"4250";"4345";"1277"
"6954";"4494";"4586";"1763"
"6955";"5250";"5250";"2000"
"6956";"5250";"5250";"1266"
"6957";"5224";"5224";"1630"
"6958";"4600";"4612";"2105"
"6959";"4750";"4750";"2600"
"6960";"5250";"5250";"2750"
"6961";"5250";"5250";"750"
"6962";"4468";"4641";"1450"
"6963";"5250";"5250";"3250"
"6964";"5250";"5250";"1250"
"6965";"5250";"5855";"4231"
"6966";"5250";"5250";"3000"
"6967";"5047";"5047";"3249"
"6968";"5250";"5250";"2502"
"6969";"5250";"4545";"1262"
"6970";"5250";"5283";"3521"
"6971";"5092";"5092";"3092"
"6972";"5250";"5250";"2500"
"6973";"5079";"5079";"1874"
"6974";"5250";"5250";"3750"
"6975";"4921";"4921";"2536"
"6976";"5249";"4999";"3999"
"6977";"5250";"5250";"2456"
"6978";"4950";"4950";"3250"
"6979";"5250";"5250";"3506"
"6980";"5000";"5000";"2602"
"6981";"5000";"5000";"3250"
"6982";"5134";"4709";"2679"
"6983";"5250";"5100";"3250"
"6984";"5249";"4006";"3781"
"6985";"5250";"5250";"2000"
"6986";"5398";"5398";"3402"
"6987";"5299";"5299";"2961"
"6988";"5250";"5250";"3750"
"6989";"5247";"5247";"3283"
"6990";"5245";"5245";"2745"
"6991";"5240";"5245";"3162"
"6992";"5481";"4985";"2506"
"6993";"5494";"5494";"3766"
"6994";"4900";"4900";"2354"
"6995";"5250";"4900";"2000"
"6996";"5249";"5249";"2000"
"6997";"5000";"5250";"2250"
"6998";"5249";"5249";"1999"
"6999";"5397";"5397";"3078"
"7000";"5250";"5250";"2250"
"7001";"5250";"5250";"3255"
"7002";"5244";"5244";"3744"
"7003";"5000";"5000";"2000"
"7004";"5250";"5250";"2754"
"7005";"5500";"5500";"5250"
"7006";"5244";"5244";"3744"
"7007";"4748";"4748";"2498"
"7008";"5516";"5527";"3527"
"7009";"5247";"5497";"1747"
"7010";"4750";"4750";"500"
"7011";"5250";"5250";"2752"
"7012";"5250";"5250";"2000"
"7013";"5250";"5250";"3500"
"7014";"5250";"5250";"1700"
"7015";"5250";"5000";"3250"
"7016";"5250";"5250";"2000"
"7017";"5199";"5199";"2220"
"7018";"5248";"5249";"2507"
"7019";"5250";"5250";"2500"
"7020";"5499";"5499";"3358"
"7021";"5250";"5250";"2500"
"7022";"5000";"5000";"1500"
"7023";"4250";"4297";"1769"
"7024";"5247";"5247";"3002"
"7025";"4500";"5750";"3250"
"7026";"5250";"5250";"500"
"7027";"5500";"5500";"3500"
"7028";"5399";"5097";"3497"
"7029";"5250";"5250";"2500"
"7030";"5045";"5045";"2710"
"7031";"5235";"5235";"2538"
"7032";"3750";"3847";"256"
"7033";"5247";"5247";"2747"
"7034";"5750";"5750";"1518"
"7035";"5248";"5248";"1348"
"7036";"4750";"5100";"2500"
"7037";"5243";"5243";"1143"
"7038";"5250";"5250";"2750"
"7039";"5250";"5250";"2008"
"7040";"5250";"5250";"2750"
"7041";"5000";"5000";"1950"
"7042";"5000";"5000";"2500"
"7043";"5000";"5000";"2000"
"7044";"5247";"5247";"2765"
"7045";"4405";"4669";"1783"
"7046";"5250";"5250";"3750"
"7047";"5250";"5250";"2250"
"7048";"5200";"5200";"1850"
"7049";"5200";"5200";"2000"
"7050";"5100";"5100";"3008"
"7051";"5285";"4635";"3117"
"7052";"5099";"5099";"1999"
"7053";"5000";"5000";"2500"
"7054";"5200";"5200";"3000"
"7055";"5200";"5150";"3050"
"7056";"5196";"5196";"1620"
"7057";"5200";"5200";"3200"
"7058";"5200";"5200";"1704"
"7059";"5200";"5200";"2000"
"7060";"5005";"5005";"2906"
"7061";"5200";"5200";"1500"
"7062";"4750";"4750";"2770"
"7063";"5186";"5186";"1226"
"7064";"4942";"4942";"1970"
"7065";"5182";"5182";"2224"
"7066";"5201";"5201";"2830"
"7067";"5200";"5200";"1150"
"7068";"5074";"4544";"1861"
"7069";"5195";"5195";"3751"
"7070";"5200";"5200";"2250"
"7071";"5200";"5200";"2400"
"7072";"5450";"5200";"3500"
"7073";"5200";"5200";"2700"
"7074";"5200";"5250";"3000"
"7075";"5374";"4623";"2985"
"7076";"5000";"5000";"3000"
"7077";"5200";"5200";"2754"
"7078";"5200";"5200";"2504"
"7079";"5049";"5049";"3349"
"7080";"5200";"5200";"3000"
"7081";"5190";"5190";"2528"
"7082";"5200";"5200";"2700"
"7083";"5200";"5200";"2250"
"7084";"5000";"5000";"1250"
"7085";"5196";"5446";"3319"
"7086";"5208";"5208";"2219"
"7087";"4997";"4997";"1674"
"7088";"5200";"5200";"750"
"7089";"5200";"5200";"2776"
"7090";"5346";"5346";"3012"
"7091";"5230";"5218";"3269"
"7092";"5150";"5150";"500"
"7093";"4650";"4650";"924"
"7094";"5149";"5149";"4256"
"7095";"5000";"5000";"750"
"7096";"5150";"5150";"2650"
"7097";"5131";"5131";"3837"
"7098";"4644";"4644";"1444"
"7099";"5000";"5000";"1750"
"7100";"5100";"5100";"1650"
"7101";"5649";"5399";"3649"
"7102";"5150";"5150";"3000"
"7103";"5058";"5103";"2639"
"7104";"5150";"4322";"2630"
"7105";"5150";"5150";"2760"
"7106";"5150";"5150";"1002"
"7107";"5149";"4378";"3768"
"7108";"5150";"5150";"3200"
"7109";"5136";"5136";"3486"
"7110";"4900";"4900";"1784"
"7111";"5000";"5000";"2000"
"7112";"5245";"4028";"4016"
"7113";"4766";"5011";"3030"
"7114";"5150";"5150";"3250"
"7115";"5150";"5150";"2250"
"7116";"5150";"5150";"3365"
"7117";"5500";"5500";"3250"
"7118";"4599";"5449";"3766"
"7119";"5114";"5114";"3220"
"7120";"5149";"5149";"1999"
"7121";"5150";"4650";"2750"
"7122";"5149";"5149";"2749"
"7123";"4875";"4875";"1796"
"7124";"4950";"4950";"2400"
"7125";"4950";"4950";"1500"
"7126";"5138";"5138";"2488"
"7127";"6250";"6013";"3203"
"7128";"5141";"3707";"2571"
"7129";"4735";"4735";"794"
"7130";"5049";"5049";"3303"
"7131";"5750";"5733";"3240"
"7132";"4750";"4750";"1550"
"7133";"4100";"4201";"1627"
"7134";"5135";"5135";"2886"
"7135";"5150";"5150";"3650"
"7136";"5400";"5400";"500"
"7137";"4323";"4923";"2287"
"7138";"4999";"5149";"2757"
"7139";"5250";"4545";"3270"
"7140";"5000";"5000";"1600"
"7141";"5084";"5134";"2656"
"7142";"5063";"5063";"1980"
"7143";"5245";"5245";"2959"
"7144";"5094";"5094";"2244"
"7145";"4650";"4650";"1600"
"7146";"5100";"5100";"2508"
"7147";"4753";"4753";"2610"
"7148";"4900";"4900";"3250"
"7149";"5089";"5089";"2339"
"7150";"5100";"5100";"2070"
"7151";"5050";"5050";"3250"
"7152";"4250";"4284";"1260"
"7153";"5000";"5000";"1750"
"7154";"5000";"5000";"2650"
"7155";"5100";"5100";"2500"
"7156";"5000";"5000";"1750"
"7157";"5100";"4771";"3270"
"7158";"5100";"4329";"1006"
"7159";"5100";"3707";"1546"
"7160";"4992";"4992";"2492"
"7161";"5100";"5400";"2750"
"7162";"5100";"5100";"3600"
"7163";"5100";"5100";"2260"
"7164";"5000";"5000";"2302"
"7165";"5100";"5100";"2254"
"7166";"5097";"4434";"2873"
"7167";"5100";"5100";"1500"
"7168";"5002";"5002";"1102"
"7169";"5100";"5100";"1750"
"7170";"5000";"5000";"2758"
"7171";"5094";"5651";"3379"
"7172";"5299";"5099";"1509"
"7173";"5065";"4815";"1784"
"7174";"5100";"5100";"3600"
"7175";"4750";"4750";"1500"
"7176";"5100";"5100";"3611"
"7177";"5250";"4850";"1000"
"7178";"5093";"5093";"3053"
"7179";"5114";"5108";"3413"
"7180";"5100";"5100";"3250"
"7181";"5099";"4545";"3623"
"7182";"5250";"5250";"3750"
"7183";"4900";"4900";"2650"
"7184";"5099";"5099";"1999"
"7185";"5100";"5100";"4000"
"7186";"5000";"5000";"2500"
"7187";"4992";"4992";"1674"
"7188";"5097";"5097";"1248"
"7189";"5435";"4574";"3171"
"7190";"5372";"5372";"3205"
"7191";"5000";"5000";"2500"
"7192";"5100";"5100";"3400"
"7193";"5100";"4750";"1750"
"7194";"4690";"4690";"2291"
"7195";"5100";"5100";"3200"
"7196";"5099";"5099";"2261"
"7197";"5079";"5029";"2492"
"7198";"5022";"5022";"1678"
"7199";"5000";"5000";"1300"
"7200";"5500";"4321";"2210"
"7201";"5050";"5050";"2000"
"7202";"4899";"4899";"3035"
"7203";"4996";"4996";"2048"
"7204";"4682";"4682";"2576"
"7205";"5049";"5049";"2499"
"7206";"4495";"4532";"2262"
"7207";"5200";"4900";"2806"
"7208";"5050";"5050";"3000"
"7209";"5050";"5050";"2550"
